endDate,stand_alex,stand_james,exercise_alex,exercise_james,activeEnergy_alex,activeEnergy_james
2018-09-29,11.0,,64.0,,679.4510000000008,
2018-09-30,14.0,,98.0,,869.9009999999994,
2018-10-01,14.0,,75.0,,779.4280000000003,
2018-10-02,13.0,,11.0,,461.79600000000005,
2018-10-03,14.0,,52.0,,686.6369999999996,
2018-10-04,14.0,,44.0,,650.982,
2018-10-05,17.0,,68.0,,872.6100000000004,
2018-10-06,14.0,,47.0,,639.9400000000003,
2018-10-07,9.0,,3.0,,255.5649999999999,
2018-10-08,15.0,,117.0,,1242.844,
2018-10-09,16.0,,46.0,,686.5920000000002,
2018-10-10,13.0,,15.0,,374.3130000000001,
2018-10-11,14.0,,13.0,,385.25800000000015,
2018-10-12,17.0,,42.0,,818.2219999999994,
2018-10-13,16.0,,96.0,,989.0679999999996,
2018-10-14,9.0,,37.0,,465.7899999999997,
2018-10-15,13.0,,9.0,,405.58600000000035,
2018-10-16,14.0,,68.0,,806.057,
2018-10-17,17.0,,29.0,,599.7189999999998,
2018-10-18,17.0,,59.0,,791.7410000000008,
2018-10-19,14.0,,19.0,,472.8659999999994,
2018-10-20,8.0,,26.0,,442.2770000000003,
2018-10-21,15.0,,64.0,,658.6159999999996,
2018-10-22,16.0,,15.0,,448.35400000000004,
2018-10-23,12.0,,54.0,,833.9879999999997,
2018-10-24,16.0,,21.0,,500.7719999999995,
2018-10-25,16.0,,30.0,,592.2720000000003,
2018-10-26,16.0,,23.0,,659.4950000000008,
2018-10-27,10.0,,35.0,,557.5680000000001,
2018-10-28,12.0,,75.0,,594.6920000000008,
2018-10-29,15.0,,12.0,,446.58,
2018-10-30,15.0,,15.0,,467.38700000000017,
2018-10-31,16.0,,28.0,,500.42999999999984,
2018-11-01,12.0,,20.0,,451.65300000000013,
2018-11-02,13.0,,35.0,,627.8939999999994,
2018-11-03,13.0,,40.0,,626.9559999999992,
2018-11-04,9.0,,14.0,,313.85199999999975,
2018-11-05,13.0,,14.0,,450.29899999999947,
2018-11-06,14.0,,33.0,,553.6880000000003,
2018-11-07,17.0,,32.0,,582.5099999999992,
2018-11-08,14.0,,14.0,,394.6849999999997,
2018-11-09,12.0,,18.0,,508.56900000000013,
2018-11-10,13.0,,103.0,,1225.3760000000002,
2018-11-11,2.0,,,,18.226,
2018-11-12,14.0,,14.0,,508.774,
2018-11-13,17.0,,21.0,,535.1819999999997,
2018-11-14,17.0,,13.0,,467.9580000000003,
2018-11-15,14.0,,13.0,,454.08099999999985,
2018-11-16,14.0,24.0,43.0,,724.7809999999995,306.5539999999998
2018-11-17,6.0,23.0,26.0,,478.11099999999976,1188.0139999999994
2018-11-18,13.0,12.0,49.0,75.0,655.8379999999996,1073.7469999999958
2018-11-19,13.0,20.0,15.0,124.0,417.224,816.7120000000017
2018-11-20,12.0,14.0,33.0,25.0,429.3850000000001,626.0619999999998
2018-11-21,14.0,16.0,13.0,35.0,374.1979999999997,885.7969999999992
2018-11-22,10.0,14.0,20.0,107.0,460.8019999999997,1649.0409999999995
2018-11-23,9.0,14.0,36.0,46.0,500.246,859.7699999999996
2018-11-24,11.0,12.0,24.0,81.0,534.1449999999999,1100.488
2018-11-25,10.0,9.0,4.0,19.0,303.77100000000013,418.52400000000017
2018-11-26,16.0,15.0,30.0,13.0,479.6610000000002,646.8710000000002
2018-11-27,15.0,15.0,22.0,16.0,510.559,612.873
2018-11-28,13.0,14.0,32.0,17.0,496.9829999999994,609.413999999999
2018-11-29,15.0,17.0,19.0,92.0,447.2580000000003,1470.5309999999986
2018-11-30,14.0,17.0,27.0,35.0,562.4209999999997,830.6280000000003
2018-12-01,10.0,16.0,51.0,118.0,639.5009999999996,719.7759999999988
2018-12-02,9.0,14.0,42.0,58.0,392.07800000000015,602.3349999999998
2018-12-03,13.0,16.0,96.0,86.0,1051.819,585.8080000000011
2018-12-04,13.0,16.0,114.0,118.0,1201.3119999999994,1669.2099999999987
2018-12-05,13.0,14.0,38.0,18.0,549.661,612.137
2018-12-06,15.0,15.0,36.0,24.0,556.9380000000001,634.9600000000006
2018-12-07,15.0,19.0,73.0,99.0,803.7729999999996,718.4520000000006
2018-12-08,13.0,15.0,15.0,9.0,461.56900000000013,553.4780000000006
2018-12-09,11.0,12.0,40.0,43.0,558.191,776.4820000000003
2018-12-10,13.0,15.0,19.0,146.0,420.9139999999997,708.072000000001
2018-12-11,13.0,12.0,25.0,97.0,572.2769999999998,1650.0049999999987
2018-12-12,10.0,15.0,91.0,144.0,1056.1399999999992,700.6329999999997
2018-12-13,13.0,15.0,21.0,81.0,513.0969999999994,1246.9870000000005
2018-12-14,13.0,17.0,50.0,120.0,689.8749999999995,987.5339999999992
2018-12-15,10.0,15.0,77.0,50.0,671.2639999999997,831.249000000001
2018-12-16,15.0,16.0,67.0,32.0,656.786000000001,779.3929999999998
2018-12-17,14.0,17.0,79.0,36.0,723.8480000000003,735.0719999999991
2018-12-18,7.0,15.0,11.0,106.0,160.61099999999982,1518.6670000000008
2018-12-19,13.0,18.0,38.0,95.0,505.8400000000004,776.8749999999995
2018-12-20,15.0,13.0,32.0,19.0,526.2930000000007,541.7039999999996
2018-12-21,9.0,19.0,27.0,115.0,475.1049999999994,936.0150000000003
2018-12-22,7.0,13.0,32.0,100.0,505.79399999999987,1511.263
2018-12-23,5.0,12.0,28.0,77.0,446.98700000000014,1347.4350000000004
2018-12-24,10.0,18.0,13.0,77.0,467.81199999999984,713.8849999999986
2018-12-25,11.0,11.0,46.0,11.0,794.9450000000005,459.52499999999947
2018-12-26,14.0,15.0,62.0,81.0,925.1980000000003,653.41
2018-12-27,12.0,11.0,95.0,91.0,994.861,1393.5020000000002
2018-12-28,12.0,15.0,82.0,95.0,1346.5379999999996,1515.8779999999995
2018-12-29,13.0,15.0,26.0,17.0,611.319,534.5880000000009
2018-12-30,14.0,12.0,13.0,92.0,484.702,716.6040000000012
2018-12-31,11.0,15.0,28.0,81.0,692.5240000000001,683.6859999999989
2019-01-01,13.0,13.0,32.0,34.0,620.2390000000005,745.6350000000003
2019-01-02,13.0,13.0,96.0,25.0,1109.237,551.4239999999992
2019-01-03,16.0,16.0,46.0,114.0,827.2729999999997,1588.5539999999999
2019-01-04,14.0,16.0,36.0,82.0,831.4050000000002,735.1099999999991
2019-01-05,9.0,16.0,29.0,42.0,578.5029999999998,776.4919999999984
2019-01-06,11.0,14.0,38.0,105.0,595.3642999999997,619.1309999999988
2019-01-07,16.0,11.0,80.0,69.0,887.2190000000012,424.2469999999996
2019-01-08,15.0,16.0,63.0,106.0,648.4310000000005,1716.8190000000004
2019-01-09,15.0,14.0,93.0,98.0,1594.5070000000005,1543.138
2019-01-10,14.0,15.0,60.0,111.0,954.5899999999997,1847.016
2019-01-11,12.0,12.0,73.0,27.0,841.567,551.6760000000006
2019-01-12,15.0,17.0,38.0,124.0,1139.714000000001,769.7230000000002
2019-01-13,10.0,14.0,18.0,118.0,458.37900000000036,597.2309999999999
2019-01-14,14.0,18.0,82.0,100.0,1014.8090000000008,705.0349999999997
2019-01-15,13.0,16.0,45.0,111.0,776.2269999999997,1798.7610000000002
2019-01-16,17.0,16.0,69.0,64.0,1036.5500000000004,605.0580000000002
2019-01-17,15.0,12.0,31.0,109.0,649.6930000000001,1610.3490000000004
2019-01-18,6.0,17.0,54.0,200.0,571.1529999999998,2309.3719999999985
2019-01-19,14.0,11.0,107.0,157.0,1312.4279999999994,666.1460000000009
2019-01-20,11.0,15.0,86.0,45.0,1141.6899999999996,792.2270000000017
2019-01-21,13.0,16.0,80.0,106.0,985.3719999999997,513.4370000000001
2019-01-22,16.0,13.0,69.0,111.0,1059.0830000000003,1688.6319999999994
2019-01-23,16.0,18.0,181.0,100.0,1424.2969999999998,758.1319999999986
2019-01-24,14.0,13.0,39.0,26.0,607.3029999999985,627.0459999999985
2019-01-25,12.0,15.0,35.0,36.0,573.8130000000006,753.9179999999982
2019-01-26,14.0,18.0,31.0,160.0,661.4639999999999,1145.7059999999976
2019-01-27,14.0,13.0,71.0,108.0,762.5509999999996,507.26899999999983
2019-01-28,14.0,16.0,91.0,81.0,973.645,575.7060000000004
2019-01-29,14.0,15.0,20.0,88.0,488.3000000000003,775.9759999999983
2019-01-30,11.0,14.0,70.0,19.0,680.8940000000001,431.03300000000013
2019-01-31,13.0,14.0,33.0,44.0,522.775,825.0279999999992
2019-02-01,15.0,17.0,69.0,151.0,853.7340000000011,992.326
2019-02-02,13.0,14.0,140.0,90.0,1075.61,628.4369999999992
2019-02-03,15.0,15.0,47.0,75.0,614.2610000000002,564.5139999999992
2019-02-04,7.0,16.0,79.0,98.0,683.9429999999998,785.0369999999983
2019-02-05,12.0,16.0,63.0,110.0,659.6719999999998,1872.3319999999994
2019-02-06,13.0,14.0,101.0,28.0,851.6309999999995,615.235
2019-02-07,12.0,11.0,26.0,95.0,555.5009999999999,1432.755
2019-02-08,11.0,12.0,79.0,22.0,766.3649999999997,686.9839999999982
2019-02-09,14.0,13.0,17.0,34.0,449.72299999999984,808.3239999999979
2019-02-10,12.0,13.0,22.0,140.0,478.94699999999983,1602.9460000000006
2019-02-11,17.0,6.0,60.0,13.0,629.3989999999992,240.73300000000003
2019-02-12,12.0,9.0,72.0,80.0,769.6096899999997,977.0639999999994
2019-02-13,13.0,16.0,55.0,146.0,618.5599999999997,1483.4390000000046
2019-02-14,15.0,11.0,42.0,35.0,701.5379999999992,774.1260000000002
2019-02-15,13.0,9.0,109.0,62.0,946.914,914.6349999999994
2019-02-16,10.0,12.0,22.0,37.0,529.9479999999999,793.8299999999972
2019-02-17,12.0,11.0,139.0,11.0,921.0099999999996,450.5539999999987
2019-02-18,13.0,13.0,24.0,10.0,510.6229999999995,426.9809999999997
2019-02-19,14.0,14.0,22.0,33.0,459.9320000000006,716.0599999999989
2019-02-20,13.0,8.0,73.0,13.0,720.2380000000003,385.8439999999995
2019-02-21,12.0,16.0,55.0,42.0,699.9150000000003,801.119000000001
2019-02-22,13.0,15.0,20.0,34.0,473.967,733.4780000000011
2019-02-23,18.0,11.0,47.0,12.0,705.5149999999999,467.6850000000007
2019-02-24,11.0,15.0,26.0,20.0,473.7849999999994,459.9170000000002
2019-02-25,14.0,15.0,59.0,29.0,740.0050000000003,713.7320000000008
2019-02-26,14.0,13.0,56.0,112.0,668.4189999999999,1928.946
2019-02-27,16.0,14.0,124.0,33.0,1106.8000000000006,738.2130000000003
2019-02-28,17.0,16.0,53.0,55.0,706.2430000000012,968.3610000000003
2019-03-01,17.0,16.0,51.0,27.0,814.8720000000017,810.7810000000007
2019-03-02,10.0,16.0,58.0,43.0,538.1159999999999,878.2779999999996
2019-03-03,13.0,15.0,52.0,14.0,580.0400000000013,497.6329999999999
2019-03-04,14.0,14.0,81.0,32.0,1062.9160000000002,720.8799999999992
2019-03-05,15.0,15.0,11.0,34.0,457.7849999999994,783.2580000000005
2019-03-06,14.0,15.0,71.0,41.0,714.464000000001,765.5059999999999
2019-03-07,15.0,13.0,96.0,101.0,878.3210000000001,1508.9199999999994
2019-03-08,14.0,14.0,30.0,38.0,612.049999999999,784.8560000000003
2019-03-09,11.0,8.0,61.0,5.0,602.9580000000002,308.22300000000007
2019-03-10,10.0,11.0,29.0,18.0,575.1599999999997,514.2629999999991
2019-03-11,15.0,13.0,30.0,25.0,499.21300000000014,616.9209999999998
2019-03-12,14.0,17.0,74.0,126.0,990.4390000000006,2051.693000000001
2019-03-13,13.0,15.0,30.0,41.0,576.1449999999998,747.2940000000003
2019-03-14,13.0,16.0,70.0,105.0,745.1029999999997,1684.227
2019-03-15,15.0,19.0,27.0,94.0,514.8439999999998,863.5200000000003
2019-03-16,12.0,15.0,68.0,72.0,742.0299999999999,618.7580000000003
2019-03-17,16.0,12.0,29.0,17.0,546.9200000000003,434.6670000000008
2019-03-18,16.0,11.0,88.0,30.0,1003.848,650.7690000000001
2019-03-19,15.0,15.0,10.0,56.0,457.65599999999984,923.7009999999997
2019-03-20,14.0,14.0,65.0,66.0,955.4439999999997,1005.2460000000003
2019-03-21,14.0,16.0,44.0,106.0,537.2259999999999,1412.3560000000007
2019-03-22,17.0,18.0,113.0,97.0,1039.339,971.9900000000017
2019-03-23,10.0,3.0,82.0,37.0,637.5739999999993,335.02300000000014
2019-03-24,11.0,7.0,63.0,5.0,750.434,324.7030000000004
2019-03-25,16.0,14.0,105.0,63.0,1026.9500000000003,915.6940000000003
2019-03-26,15.0,14.0,49.0,49.0,554.7519999999992,767.7140000000011
2019-03-27,15.0,20.0,49.0,137.0,727.3810000000003,1116.0729999999983
2019-03-28,14.0,15.0,76.0,106.0,899.7859999999995,1615.4320000000016
2019-03-29,15.0,19.0,52.0,89.0,646.3440000000004,993.0630000000017
2019-03-30,15.0,8.0,118.0,25.0,873.4949999999997,423.7369999999997
2019-03-31,11.0,8.0,34.0,13.0,445.70899999999983,338.3490000000001
2019-04-01,15.0,13.0,101.0,35.0,1066.5739999999996,696.5889999999997
2019-04-02,15.0,10.0,72.0,27.0,816.66,613.9210000000003
2019-04-03,14.0,16.0,38.0,48.0,554.5889999999994,957.5760000000008
2019-04-04,14.0,18.0,138.0,75.0,1096.17,840.499999999999
2019-04-05,16.0,18.0,102.0,75.0,996.2370000000008,1300.2090000000035
2019-04-06,12.0,17.0,66.0,33.0,676.7419999999996,866.2260000000003
2019-04-07,13.0,14.0,58.0,92.0,534.9790000000003,1280.756000000001
2019-04-08,15.0,17.0,45.0,98.0,620.6250000000008,1288.7600000000011
2019-04-09,15.0,13.0,96.0,38.0,821.6269999999997,685.2879999999999
2019-04-10,12.0,14.0,25.0,26.0,466.24,622.9490000000002
2019-04-11,15.0,8.0,37.0,9.0,547.2779999999998,320.25300000000027
2019-04-12,16.0,16.0,89.0,38.0,899.4439999999997,751.3970000000003
2019-04-13,10.0,17.0,80.0,27.0,746.2970000000005,705.1090000000005
2019-04-14,13.0,16.0,66.0,103.0,623.1789999999999,1312.2590000000007
2019-04-15,13.0,16.0,47.0,83.0,776.172,776.8570000000008
2019-04-16,16.0,15.0,119.0,95.0,1258.122,1334.2900000000004
2019-04-17,16.0,17.0,75.0,52.0,773.0530000000008,946.8350000000007
2019-04-18,14.0,16.0,20.0,128.0,447.94899999999916,1893.3510000000006
2019-04-19,4.0,19.0,15.0,157.0,223.35500000000008,1420.2309999999993
2019-04-20,16.0,9.0,121.0,116.0,1346.9680000000014,1477.2710000000006
2019-04-21,15.0,13.0,82.0,21.0,813.4000000000004,593.2280000000007
2019-04-22,14.0,18.0,13.0,117.0,454.3529999999994,827.7460000000008
2019-04-23,16.0,15.0,13.0,129.0,515.5550000000004,1989.8770000000015
2019-04-24,16.0,20.0,65.0,146.0,801.6129999999997,972.617000000002
2019-04-25,11.0,15.0,60.0,72.0,682.1750000000004,976.0790000000003
2019-04-26,15.0,15.0,256.0,56.0,1642.0690000000022,957.5920000000017
2019-04-27,15.0,13.0,161.0,18.0,1101.6860000000006,472.15500000000117
2019-04-28,13.0,12.0,110.0,23.0,861.686,753.3630000000037
2019-04-29,12.0,10.0,106.0,30.0,949.5289999999992,574.7810000000002
2019-04-30,14.0,18.0,57.0,99.0,623.1880000000003,896.9670000000003
2019-05-01,12.0,15.0,69.0,51.0,699.5520000000009,892.8140000000022
2019-05-02,13.0,15.0,111.0,116.0,966.842,2123.0290000000005
2019-05-03,16.0,19.0,87.0,105.0,966.5590000000003,1071.3770000000031
2019-05-04,12.0,16.0,82.0,147.0,720.0000000000001,1300.5919999999996
2019-05-05,12.0,17.0,155.0,100.0,1076.8920000000003,1213.8030000000015
2019-05-06,15.0,16.0,78.0,46.0,789.7710000000003,783.4760000000003
2019-05-07,14.0,15.0,67.0,75.0,835.8630000000003,1220.2310000000011
2019-05-08,14.0,16.0,47.0,64.0,637.197,796.869000000002
2019-05-09,13.0,16.0,66.0,71.0,637.4009999999997,689.1119999999999
2019-05-10,15.0,20.0,93.0,103.0,942.1930000000003,946.3690000000017
2019-05-11,15.0,12.0,59.0,45.0,776.4620000000008,691.4300000000003
2019-05-12,13.0,17.0,52.0,87.0,682.9909999999992,1069.6480000000001
2019-05-13,15.0,16.0,49.0,86.0,732.0919999999995,1112.8539999999991
2019-05-14,16.0,13.0,55.0,162.0,668.5150000000001,2265.036000000001
2019-05-15,17.0,19.0,143.0,119.0,1527.208,834.6929999999999
2019-05-16,12.0,15.0,62.0,43.0,635.7519999999996,762.0440000000003
2019-05-17,12.0,19.0,82.0,81.0,814.9340000000002,768.5659999999996
2019-05-18,14.0,15.0,59.0,30.0,755.2590000000005,793.9630000000009
2019-05-19,9.0,12.0,8.0,28.0,320.87699999999955,532.4009999999995
2019-05-20,15.0,17.0,75.0,107.0,700.7940000000003,671.9280000000006
2019-05-21,17.0,14.0,53.0,17.0,678.5860000000004,560.7180000000009
2019-05-22,16.0,14.0,83.0,32.0,1128.2099999999996,676.5420000000007
2019-05-23,14.0,15.0,70.0,81.0,682.188,1629.7630000000006
2019-05-24,16.0,18.0,48.0,106.0,690.9669999999996,857.6040000000023
2019-05-25,14.0,3.0,140.0,5.0,1138.2530000000013,114.422
2019-05-26,10.0,,44.0,1.0,593.7329999999997,11.874
2019-05-27,11.0,15.0,21.0,61.0,490.76399999999984,511.07700000000006
2019-05-28,15.0,13.0,68.0,118.0,719.6949999999993,2005.771
2019-05-29,15.0,13.0,112.0,18.0,1467.096,544.7280000000001
2019-05-30,16.0,15.0,42.0,146.0,662.9800000000006,2195.976000000001
2019-05-31,15.0,17.0,98.0,72.0,1026.4490000000003,718.2079999999991
2019-06-01,15.0,15.0,129.0,151.0,1038.5330000000004,1712.7149999999995
2019-06-02,12.0,17.0,65.0,166.0,805.1500000000004,1547.1300000000006
2019-06-03,12.0,10.0,90.0,104.0,948.178,1367.9909999999988
2019-06-04,14.0,13.0,87.0,28.0,917.895,591.2349999999992
2019-06-05,15.0,14.0,190.0,25.0,1883.251,651.3710000000005
2019-06-06,16.0,17.0,67.0,23.0,917.0070000000012,741.3220000000008
2019-06-07,14.0,16.0,111.0,98.0,1117.2230000000004,1437.145
2019-06-08,16.0,15.0,85.0,98.0,1105.8640000000016,1593.168
2019-06-09,11.0,12.0,24.0,42.0,428.0459999999997,674.721
2019-06-10,16.0,12.0,101.0,32.0,1213.5590000000013,652.8919999999998
2019-06-11,15.0,16.0,90.0,26.0,929.8379999999997,551.6410000000002
2019-06-12,14.0,12.0,124.0,26.0,1215.5259999999996,571.9870000000009
2019-06-13,16.0,16.0,65.0,69.0,779.5189999999992,914.5060000000008
2019-06-14,14.0,17.0,111.0,113.0,1183.0210000000004,1582.8310000000006
2019-06-15,17.0,15.0,121.0,90.0,927.2819999999997,817.789
2019-06-16,13.0,15.0,51.0,138.0,654.8859999999999,1276.321
2019-06-17,15.0,17.0,79.0,116.0,903.3009999999997,611.9549999999998
2019-06-18,12.0,16.0,61.0,58.0,780.6890000000003,1064.6939999999988
2019-06-19,16.0,16.0,128.0,24.0,1356.57,587.7360000000002
2019-06-20,11.0,17.0,17.0,88.0,460.51999999999987,787.7450000000015
2019-06-21,16.0,15.0,40.0,81.0,672.3279999999999,1218.4569999999997
2019-06-22,14.0,17.0,59.0,110.0,769.7320000000003,1472.249
2019-06-23,12.0,13.0,90.0,24.0,814.8270000000003,481.2889999999993
2019-06-24,16.0,4.0,111.0,5.0,1079.5959999999998,214.1399999999997
2019-06-25,13.0,12.0,137.0,88.0,1310.6369999999995,1272.0870000000002
2019-06-26,14.0,17.0,157.0,69.0,1612.881,741.4830000000003
2019-06-27,14.0,11.0,92.0,26.0,942.3309999999997,562.3419999999994
2019-06-28,16.0,13.0,124.0,160.0,1306.3590000000004,1981.6099999999994
2019-06-29,13.0,11.0,103.0,65.0,965.8240000000003,927.3849999999996
2019-06-30,15.0,11.0,82.0,10.0,715.688,390.1129999999995
2019-07-01,14.0,13.0,73.0,34.0,878.4309999999997,545.0659999999991
2019-07-02,14.0,0.0,104.0,,990.2249999999997,18.044999999999995
2019-07-03,14.0,13.0,103.0,50.0,1149.9100000000005,832.267000000009
2019-07-04,14.0,16.0,76.0,53.0,892.3709999999996,1099.6750000000013
2019-07-05,13.0,15.0,104.0,71.0,1252.1579999999994,1217.072999999999
2019-07-06,16.0,12.0,143.0,8.0,1134.7159999999994,414.16999999999916
2019-07-07,13.0,12.0,114.0,53.0,907.2880000000008,817.341999999999
2019-07-08,12.0,17.0,134.0,86.0,1018.566,643.9399999999998
2019-07-09,18.0,15.0,169.0,105.0,1327.3159999999984,1415.7089999999996
2019-07-10,18.0,17.0,158.0,78.0,1595.1029999999996,1450.7479999999996
2019-07-11,14.0,13.0,105.0,95.0,1101.8199999999997,1766.5359999999994
2019-07-12,14.0,16.0,63.0,138.0,889.2960000000005,1793.3949999999998
2019-07-13,11.0,18.0,23.0,132.0,361.3919999999997,1821.7710000000006
2019-07-14,11.0,13.0,90.0,76.0,973.9370000000004,1124.4869999999996
2019-07-15,15.0,14.0,74.0,103.0,966.5519999999988,1309.5419999999995
2019-07-16,14.0,16.0,65.0,30.0,818.4309999999994,563.1579999999992
2019-07-17,14.0,15.0,133.0,135.0,1317.880000000006,1483.701000000001
2019-07-18,14.0,15.0,26.0,76.0,467.7750000000004,1004.3890000000004
2019-07-19,17.0,15.0,41.0,174.0,678.8980000000004,1592.5650000000005
2019-07-20,11.0,15.0,11.0,64.0,415.92399999999975,921.9340000000008
2019-07-21,12.0,14.0,13.0,88.0,440.0050000000005,1216.6670000000004
2019-07-22,13.0,14.0,77.0,92.0,936.1050000000004,786.1800000000002
2019-07-23,16.0,15.0,85.0,135.0,1155.6590000000006,1263.0159999999996
2019-07-24,13.0,13.0,71.0,37.0,873.2519999999995,734.4940000000005
2019-07-25,11.0,14.0,25.0,52.0,504.8759999999994,605.6960000000001
2019-07-26,13.0,18.0,76.0,51.0,1051.0460000000003,1038.1660000000004
2019-07-27,12.0,18.0,150.0,105.0,1230.9319999999996,1470.7019999999993
2019-07-28,12.0,14.0,79.0,14.0,905.7240000000007,388.7429999999995
2019-07-29,13.0,14.0,15.0,15.0,446.6300000000003,448.5939999999993
2019-07-30,11.0,17.0,56.0,58.0,922.9949999999994,517.7070000000003
2019-07-31,12.0,19.0,74.0,82.0,942.5329999999997,804.5969999999994
2019-08-01,13.0,14.0,67.0,13.0,833.6239999999997,463.80999999999983
2019-08-02,15.0,16.0,39.0,41.0,716.8129999999999,773.0720000000005
2019-08-03,12.0,13.0,51.0,150.0,656.7419999999997,1597.8169999999993
2019-08-04,12.0,14.0,63.0,16.0,665.4790000000005,495.7119999999999
2019-08-05,12.0,14.0,67.0,15.0,869.5160000000002,472.4639999999997
2019-08-06,9.0,17.0,165.0,84.0,1765.073,869.6630000000004
2019-08-07,12.0,14.0,88.0,41.0,850.0219999999994,619.279
2019-08-08,16.0,17.0,78.0,84.0,950.3439999999999,1305.4689999999996
2019-08-09,16.0,14.0,85.0,58.0,1197.0870000000011,877.935
2019-08-10,12.0,14.0,96.0,95.0,1106.5970000000011,596.0160000000005
2019-08-11,14.0,12.0,34.0,101.0,560.0559999999997,1353.7520000000004
2019-08-12,10.0,19.0,55.0,82.0,731.0080000000003,723.7259999999999
2019-08-13,13.0,19.0,46.0,79.0,622.6839999999996,660.8200000000012
2019-08-14,15.0,16.0,107.0,66.0,1087.6780000000003,1258.4949999999994
2019-08-15,13.0,13.0,146.0,27.0,1495.4899999999993,716.7729999999996
2019-08-16,11.0,16.0,56.0,76.0,688.814,1345.7169999999992
2019-08-17,15.0,12.0,96.0,97.0,1220.6150000000007,1423.5320000000006
2019-08-18,12.0,12.0,105.0,48.0,806.0690000000002,503.90000000000015
2019-08-19,14.0,16.0,92.0,34.0,1176.4930000000004,686.7050000000012
2019-08-20,13.0,8.0,15.0,86.0,449.2409999999997,1449.7120000000002
2019-08-21,15.0,15.0,97.0,54.0,966.6610000000003,782.8389999999999
2019-08-22,11.0,17.0,75.0,30.0,838.6799999999997,709.0580000000014
2019-08-23,10.0,15.0,50.0,15.0,629.4250000000004,558.534
2019-08-24,12.0,14.0,134.0,72.0,1226.456,1129.1320000000044
2019-08-25,8.0,12.0,29.0,25.0,421.3299999999994,527.8190000000002
2019-08-26,13.0,11.0,93.0,15.0,916.9430000000003,355.82599999999996
2019-08-27,15.0,13.0,81.0,35.0,885.0380000000004,531.1460000000004
2019-08-28,16.0,13.0,67.0,14.0,694.5060000000012,491.84299999999985
2019-08-29,10.0,14.0,210.0,116.0,1884.875,1679.8130000000006
2019-08-30,16.0,13.0,60.0,46.0,621.2650000000001,720.1060000000008
2019-08-31,11.0,10.0,62.0,79.0,756.3309999999993,1087.416000000001
2019-09-01,8.0,13.0,15.0,139.0,471.6309999999999,1665.6990000000005
2019-09-02,13.0,12.0,35.0,141.0,480.36999999999915,1585.7439999999995
2019-09-03,14.0,12.0,57.0,30.0,759.6399999999996,562.1370000000005
2019-09-04,13.0,15.0,77.0,37.0,885.0310000000003,606.488000000001
2019-09-05,13.0,13.0,69.0,82.0,917.8060000000007,1477.9840000000008
2019-09-06,16.0,15.0,74.0,133.0,902.48,1890.2279999999994
2019-09-07,12.0,15.0,54.0,175.0,582.8079999999998,2321.386
2019-09-08,11.0,10.0,28.0,17.0,502.20900000000006,398.6390000000002
2019-09-09,9.0,12.0,77.0,11.0,845.0739999999997,409.1799999999997
2019-09-10,12.0,14.0,41.0,121.0,538.2940000000001,1595.8510000000006
2019-09-11,13.0,16.0,71.0,40.0,743.1440000000008,660.1430000000015
2019-09-12,15.0,15.0,108.0,92.0,1259.6509999999996,1460.4660000000001
2019-09-13,16.0,12.0,115.0,24.0,1126.8090000000002,614.7810000000002
2019-09-14,17.0,12.0,93.0,17.0,966.4310000000003,382.0569999999996
2019-09-15,10.0,6.0,47.0,6.0,600.8270000000006,351.0149999999999
2019-09-16,14.0,17.0,66.0,121.0,932.2720000000003,1589.5070000000005
2019-09-17,8.0,14.0,79.0,69.0,994.2719999999999,1215.2069999999999
2019-09-18,8.0,13.0,84.0,17.0,1024.363,503.97700000000077
2019-09-19,14.0,15.0,137.0,130.0,1730.2199999999998,2161.4919999999993
2019-09-20,15.0,16.0,77.0,64.0,1055.2129999999997,927.6809999999997
2019-09-21,14.0,13.0,110.0,49.0,1249.598000000001,824.5250000000003
2019-09-22,12.0,12.0,56.0,332.0,844.0239999999995,3107.4269999999988
2019-09-23,14.0,15.0,50.0,22.0,1065.0690000000013,567.7509999999995
2019-09-24,14.0,17.0,66.0,83.0,1047.082000000001,1244.7410000000011
2019-09-25,14.0,17.0,41.0,26.0,691.7460000000008,616.1629999999992
2019-09-26,16.0,15.0,76.0,21.0,1250.598999999997,576.6219999999994
2019-09-27,16.0,14.0,80.0,16.0,1221.5220000000013,502.74599999999947
2019-09-28,13.0,19.0,138.0,63.0,1100.1770000000006,1154.023000000006
2019-09-29,15.0,8.0,95.0,38.0,1272.9669999999996,618.4310000000012
2019-09-30,12.0,15.0,84.0,27.0,1242.4869999999992,745.3069999999989
2019-10-01,15.0,13.0,58.0,29.0,987.5020000000012,551.9570000000008
2019-10-02,14.0,12.0,97.0,16.0,1305.95,532.4499999999998
2019-10-03,14.0,15.0,40.0,125.0,712.8839999999997,1958.8750000000125
2019-10-04,16.0,15.0,78.0,16.0,1201.8230000000044,694.2150000000014
2019-10-05,11.0,14.0,93.0,89.0,1213.5979999999945,1208.9179999999994
2019-10-06,16.0,10.0,147.0,14.0,1668.6419999999955,427.3820000000004
2019-10-07,14.0,13.0,90.0,21.0,1391.959000000021,542.7710000000002
2019-10-08,14.0,18.0,59.0,31.0,814.9770000000022,774.143
2019-10-09,16.0,9.0,116.0,17.0,1363.4280000000024,334.6290000000002
2019-10-10,11.0,6.0,67.0,18.0,805.3750000000001,227.76200000000009
